identity_key,general_path,confidence,risk_tokens,candidate_class
creeparka,CLOTHING/COSTUME,HIGH,,NON_SEXUAL
creeper_(cosplay),CLOTHING/COSTUME,HIGH,,NON_SEXUAL
crepe,OBJECT_PROP/FOOD,HIGH,,NON_SEXUAL
crescent_brooch,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
crescent_choker,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
crescent_earrings,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
crescent_hair_ornament,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
crescent_halo,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
crescent_hat_ornament,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
crescent_necklace,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
crescent_ornament,OBJECT_PROP/DAILY,HIGH,,NON_SEXUAL
crescent_pendant,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
crescent_pin,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
crescent_wand,OBJECT_PROP/DAILY,HIGH,,NON_SEXUAL
crest_of_flames,OBJECT_PROP/DAILY,HIGH,,NON_SEXUAL
crew_neck,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
crewmate_(among_us)_(cosplay),CLOTHING/COSTUME,HIGH,,NON_SEXUAL
crib,OBJECT_PROP/DAILY,HIGH,,NON_SEXUAL
crime_prevention_buzzer,OBJECT_PROP/DAILY,HIGH,,NON_SEXUAL
crimes_against_food,OBJECT_PROP/FOOD,HIGH,,NON_SEXUAL
crinoline,CLOTHING/COSTUME,HIGH,,NON_SEXUAL
crisis_moon_compact,OBJECT_PROP/DAILY,HIGH,,NON_SEXUAL
criss-cross_back-straps,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
criss-cross_halter,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
criss-cross_straps,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
criss-cross_strings,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
criss-cross_suspenders,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
crocodile_boy,PERSON_COUNT,HIGH,,NON_SEXUAL
crocodile_girl,PERSON_COUNT,HIGH,,NON_SEXUAL
crocodile_hair_ornament,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
crocs,CLOTHING/COSTUME,HIGH,,NON_SEXUAL
croissant,OBJECT_PROP/FOOD,HIGH,,NON_SEXUAL
crooked_eyewear,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
cropped_cardigan,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
cropped_rash_guard,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
crosier,OBJECT_PROP/WEAPON,HIGH,,NON_SEXUAL
cross-laced_armwear,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
cross-laced_corset,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
cross-laced_hairband,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
cross-laced_headwear,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
cross-laced_legwear,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
cross-laced_sandals,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
cross-laced_sleeves,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
cross-species_cosplay,CLOTHING/COSTUME,HIGH,,NON_SEXUAL
cross_(weapon),OBJECT_PROP/WEAPON,HIGH,,NON_SEXUAL
cross_brooch,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
cross_calibur_(fate),OBJECT_PROP/WEAPON,HIGH,,NON_SEXUAL
cross_choker,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
cross_earrings,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
cross_hair_ornament,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
cross_halo,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
cross_hat_ornament,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
cross_necklace,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
cross_patty,OBJECT_PROP/FOOD,HIGH,,NON_SEXUAL
cross_pendant,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
cross_pin,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
cross_punisher,OBJECT_PROP/WEAPON,HIGH,,NON_SEXUAL
cross_tie,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
crossbody_bag,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
crossbone_vanguard,PERSON_COUNT,HIGH,,NON_SEXUAL
crossbow,OBJECT_PROP/WEAPON,HIGH,,NON_SEXUAL
crossbow_bolt,OBJECT_PROP/WEAPON,HIGH,,NON_SEXUAL
crossbuck,OBJECT_PROP/DAILY,HIGH,,NON_SEXUAL
crossdraw_holster,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
crossed_bandaids,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
crossed_belts,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
crossed_swords,OBJECT_PROP/WEAPON,HIGH,,NON_SEXUAL
crossed_weapons,OBJECT_PROP/WEAPON,HIGH,,NON_SEXUAL
crossguard_lightsaber,OBJECT_PROP/WEAPON,HIGH,,NON_SEXUAL
crosshair,OBJECT_PROP/DAILY,HIGH,,NON_SEXUAL
crowbar,OBJECT_PROP/WEAPON,HIGH,,NON_SEXUAL
crowd,PERSON_COUNT,HIGH,,NON_SEXUAL
crowded,PERSON_COUNT,HIGH,,NON_SEXUAL
crown,OBJECT_PROP/DAILY,HIGH,,NON_SEXUAL
crown_bow,CLOTHING/COSTUME,HIGH,,NON_SEXUAL
crown_earrings,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
crown_hair_ornament,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
crown_hat,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
crown_hat_ornament,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
crown_necklace,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
crown_of_insight,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
crown_of_thorns,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
crown_ornament,OBJECT_PROP/DAILY,HIGH,,NON_SEXUAL
crt,OBJECT_PROP/DAILY,HIGH,,NON_SEXUAL
crucible_(doom),OBJECT_PROP/WEAPON,HIGH,,NON_SEXUAL
cruise_ship,OBJECT_PROP/VEHICLE,HIGH,,NON_SEXUAL
cruiser,OBJECT_PROP/VEHICLE,HIGH,,NON_SEXUAL
cruiser_(eve_online),OBJECT_PROP/VEHICLE,HIGH,,NON_SEXUAL
crumbs,OBJECT_PROP/DAILY,HIGH,,NON_SEXUAL
crumpled_paper,OBJECT_PROP/DAILY,HIGH,,NON_SEXUAL
crusader_(tank),OBJECT_PROP/WEAPON,HIGH,,NON_SEXUAL
crushed_can,OBJECT_PROP/DAILY,HIGH,,NON_SEXUAL
crutch,OBJECT_PROP/DAILY,HIGH,,NON_SEXUAL
cruxis_wings_(tales),CLOTHING/COSTUME,HIGH,,NON_SEXUAL
cryostasis_pod,OBJECT_PROP/DAILY,HIGH,,NON_SEXUAL
cryptocurrency,OBJECT_PROP/DAILY,HIGH,,NON_SEXUAL
crystal,OBJECT_PROP/DAILY,HIGH,,NON_SEXUAL
crystal_ball,OBJECT_PROP/DAILY,HIGH,,NON_SEXUAL
crystal_carillon,OBJECT_PROP/DAILY,HIGH,,NON_SEXUAL
crystal_hair_ornament,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
crystal_horns,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
crystal_necklace,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
crystal_shards,OBJECT_PROP/DAILY,HIGH,,NON_SEXUAL
crystal_sword,OBJECT_PROP/WEAPON,HIGH,,NON_SEXUAL
crystal_wings,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
cu_chulainn_(lancer)_(fate)_(cosplay),CLOTHING/COSTUME,HIGH,,NON_SEXUAL
cube_earrings,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
cube_hair_ornament,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
cuck_chair_(meme),OBJECT_PROP/DAILY,HIGH,,NON_SEXUAL
cuckoo_clock,OBJECT_PROP/DAILY,HIGH,,NON_SEXUAL
cucumber_slice,OBJECT_PROP/FOOD,HIGH,,NON_SEXUAL
cue_stick,OBJECT_PROP/WEAPON,HIGH,,NON_SEXUAL
cuff_links,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
cuirass,CLOTHING/COSTUME,HIGH,,NON_SEXUAL
cuisses,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
cup,OBJECT_PROP/DAILY,HIGH,,NON_SEXUAL
cup_hilt,OBJECT_PROP/DAILY,HIGH,,NON_SEXUAL
cup_holder,OBJECT_PROP/DAILY,HIGH,,NON_SEXUAL
cup_size,OBJECT_PROP/DAILY,HIGH,,NON_SEXUAL
cupboard,OBJECT_PROP/DAILY,HIGH,,NON_SEXUAL
cupcake,OBJECT_PROP/FOOD,HIGH,,NON_SEXUAL
cupid,PERSON_COUNT,HIGH,,NON_SEXUAL
cure_arcana_shadow_(cosplay),CLOTHING/COSTUME,HIGH,,NON_SEXUAL
cure_berry_(cosplay),CLOTHING/COSTUME,HIGH,,NON_SEXUAL
cure_black_(cosplay),CLOTHING/COSTUME,HIGH,,NON_SEXUAL
cure_blossom_(cosplay),CLOTHING/COSTUME,HIGH,,NON_SEXUAL
cure_fleuret,OBJECT_PROP/WEAPON,HIGH,,NON_SEXUAL
cure_happy_(cosplay),CLOTHING/COSTUME,HIGH,,NON_SEXUAL
cure_marine_(cosplay),CLOTHING/COSTUME,HIGH,,NON_SEXUAL
cure_melody_(cosplay),CLOTHING/COSTUME,HIGH,,NON_SEXUAL
cure_peace_(cosplay),CLOTHING/COSTUME,HIGH,,NON_SEXUAL
cure_sunshine_(cosplay),CLOTHING/COSTUME,HIGH,,NON_SEXUAL
cure_white_(cosplay),CLOTHING/COSTUME,HIGH,,NON_SEXUAL
curling_iron,OBJECT_PROP/DAILY,HIGH,,NON_SEXUAL
curren_chan_(umamusume)_(cosplay),CLOTHING/COSTUME,HIGH,,NON_SEXUAL
curry,OBJECT_PROP/FOOD,HIGH,,NON_SEXUAL
curry_bread,OBJECT_PROP/FOOD,HIGH,,NON_SEXUAL
curry_rice,OBJECT_PROP/FOOD,HIGH,,NON_SEXUAL
curry_roux,OBJECT_PROP/FOOD,HIGH,,NON_SEXUAL
curry_udon,OBJECT_PROP/FOOD,HIGH,,NON_SEXUAL
curtains,OBJECT_PROP/DAILY,HIGH,,NON_SEXUAL
cushion,OBJECT_PROP/DAILY,HIGH,,NON_SEXUAL
custard,OBJECT_PROP/FOOD,HIGH,,NON_SEXUAL
custodian_helmet,CLOTHING/COSTUME,HIGH,,NON_SEXUAL
cute_weapon,OBJECT_PROP/WEAPON,HIGH,,NON_SEXUAL
cute_x_subculture_hatsune_miku_design_contest,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
cutie_(umamusume),CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
cutie_honey_(character)_(cosplay),CLOTHING/COSTUME,HIGH,,NON_SEXUAL
cutie_mark_print,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
cutie_moon_rod,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
cutlass,OBJECT_PROP/WEAPON,HIGH,,NON_SEXUAL
cutlery,OBJECT_PROP/DAILY,HIGH,,NON_SEXUAL
cutlet,OBJECT_PROP/FOOD,HIGH,,NON_SEXUAL
cutoff_jeans,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
cutoffs,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
cutting_board,OBJECT_PROP/DAILY,HIGH,,NON_SEXUAL
cutting_mat,OBJECT_PROP/DAILY,HIGH,,NON_SEXUAL
cyber_fashion,CLOTHING/COSTUME,HIGH,,NON_SEXUAL
cyborg,PERSON_COUNT,HIGH,,NON_SEXUAL
cycling_uniform,CLOTHING/UNIFORM,HIGH,,NON_SEXUAL
cyclops,PERSON_COUNT,HIGH,,NON_SEXUAL
cylinder,OBJECT_PROP/DAILY,HIGH,,NON_SEXUAL
cymbals,OBJECT_PROP/DAILY,HIGH,,NON_SEXUAL
cynthia_(pokemon)_(cosplay),CLOTHING/COSTUME,HIGH,,NON_SEXUAL
cz_805_bren,OBJECT_PROP/WEAPON,HIGH,,NON_SEXUAL
cz_scorpion_evo_3,OBJECT_PROP/WEAPON,HIGH,,NON_SEXUAL
d-ark,OBJECT_PROP/WEAPON,HIGH,,NON_SEXUAL
d-pad,OBJECT_PROP/DAILY,HIGH,,NON_SEXUAL
d-pad_hair_ornament,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
d-sword,OBJECT_PROP/WEAPON,HIGH,,NON_SEXUAL
d-wheel,OBJECT_PROP/VEHICLE,HIGH,,NON_SEXUAL
d.va_(overwatch)_(cosplay),CLOTHING/COSTUME,HIGH,,NON_SEXUAL
d20_(die),OBJECT_PROP/DAILY,HIGH,,NON_SEXUAL
da_training_wear_(lycoris_recoil),CLOTHING/COSTUME,HIGH,,NON_SEXUAL
daemon_prince,OBJECT_PROP/WEAPON,HIGH,,NON_SEXUAL
daewoo_k1,OBJECT_PROP/WEAPON,HIGH,,NON_SEXUAL
daewoo_k2,OBJECT_PROP/WEAPON,HIGH,,NON_SEXUAL
dagger,OBJECT_PROP/WEAPON,HIGH,,NON_SEXUAL
dahlia_academy_boarding_school_uniform,CLOTHING/UNIFORM,HIGH,,NON_SEXUAL
daidouji_tomoyo_(cosplay),CLOTHING/COSTUME,HIGH,,NON_SEXUAL
daifuku,OBJECT_PROP/FOOD,HIGH,,NON_SEXUAL
daiguren_hyourinmaru_(bankai),OBJECT_PROP/WEAPON,HIGH,,NON_SEXUAL
daihatsu_(landing_craft),CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
daito_academy_school_uniform,CLOTHING/UNIFORM,HIGH,,NON_SEXUAL
daitouren_(fate),OBJECT_PROP/WEAPON,HIGH,,NON_SEXUAL
daiwa_scarlet_(umamusume)_(cosplay),CLOTHING/COSTUME,HIGH,,NON_SEXUAL
dakimakura_(object),OBJECT_PROP/DAILY,HIGH,,NON_SEXUAL
dalachi_(headdress),CLOTHING/COSTUME,HIGH,,NON_SEXUAL
dance_pad,OBJECT_PROP/DAILY,HIGH,,NON_SEXUAL
dancer,PERSON_COUNT,HIGH,,NON_SEXUAL
dancer's_costume_(dq),CLOTHING/COSTUME,HIGH,,NON_SEXUAL
dancer_(fire_emblem:_three_houses),PERSON_COUNT,HIGH,,NON_SEXUAL
dandelion_clock,OBJECT_PROP/DAILY,HIGH,,NON_SEXUAL
danganronpa_10th_anniversary_costume,CLOTHING/COSTUME,HIGH,,NON_SEXUAL
dangle_earrings,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
dango,OBJECT_PROP/FOOD,HIGH,,NON_SEXUAL
dango_hair_ornament,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
danish_pastry,OBJECT_PROP/FOOD,HIGH,,NON_SEXUAL
danmaku,OBJECT_PROP/WEAPON,HIGH,,NON_SEXUAL
dante_(devil_may_cry)_(cosplay),CLOTHING/COSTUME,HIGH,,NON_SEXUAL
dao,OBJECT_PROP/WEAPON,HIGH,,NON_SEXUAL
dapple_dualies_(splatoon),OBJECT_PROP/WEAPON,HIGH,,NON_SEXUAL
dark-skinned_female,PERSON_COUNT,HIGH,,NON_SEXUAL
dark_cure_(precure),PERSON_COUNT,HIGH,,NON_SEXUAL
dark_elf,PERSON_COUNT,HIGH,,NON_SEXUAL
dark_mage_(fire_emblem_awakening),PERSON_COUNT,HIGH,,NON_SEXUAL
dark_mage_(fire_emblem_fates),PERSON_COUNT,HIGH,,NON_SEXUAL
dark_magician_girl_(cosplay),CLOTHING/COSTUME,HIGH,,NON_SEXUAL
dark_persona,PERSON_COUNT,HIGH,,NON_SEXUAL
dark_pit_staff_(kid_icarus),OBJECT_PROP/WEAPON,HIGH,,NON_SEXUAL
dark_repulser,OBJECT_PROP/WEAPON,HIGH,,NON_SEXUAL
dark_rhongomyniad_(fate),OBJECT_PROP/WEAPON,HIGH,,NON_SEXUAL
dark_signer_uniform,CLOTHING/UNIFORM,HIGH,,NON_SEXUAL
dart,OBJECT_PROP/WEAPON,HIGH,,NON_SEXUAL
dartboard,OBJECT_PROP/DAILY,HIGH,,NON_SEXUAL
darth_vader_(cosplay),CLOTHING/COSTUME,HIGH,,NON_SEXUAL
daruma_doll,OBJECT_PROP/DAILY,HIGH,,NON_SEXUAL
dashboard,OBJECT_PROP/DAILY,HIGH,,NON_SEXUAL
dassault_rafale,OBJECT_PROP/VEHICLE,HIGH,,NON_SEXUAL
date_clan_blades_(touken_ranbu),OBJECT_PROP/WEAPON,HIGH,,NON_SEXUAL
datemaki_(food),OBJECT_PROP/FOOD,HIGH,,NON_SEXUAL
datsun,OBJECT_PROP/VEHICLE,HIGH,,NON_SEXUAL
datsun_240z,OBJECT_PROP/VEHICLE,HIGH,,NON_SEXUAL
dawn_(pokemon)_(cosplay),CLOTHING/COSTUME,HIGH,,NON_SEXUAL
daxiushan,CLOTHING/COSTUME,HIGH,,NON_SEXUAL
dazzling_pearl_(nikke),OBJECT_PROP/DAILY,HIGH,,NON_SEXUAL
de_lisle_carbine,OBJECT_PROP/WEAPON,HIGH,,NON_SEXUAL
deadpool_(cosplay),CLOTHING/COSTUME,HIGH,,NON_SEXUAL
dealer_(gambling),PERSON_COUNT,HIGH,,NON_SEXUAL
death_box_(apex_legends),OBJECT_PROP/DAILY,HIGH,,NON_SEXUAL
death_guard,PERSON_COUNT,HIGH,,NON_SEXUAL
death_korps_of_krieg,PERSON_COUNT,HIGH,,NON_SEXUAL
death_note_(object),OBJECT_PROP/DAILY,HIGH,,NON_SEXUAL
debris,OBJECT_PROP/DAILY,HIGH,,NON_SEXUAL
decadriver,OBJECT_PROP/DAILY,HIGH,,NON_SEXUAL
decantering,ACTION_CONTACT/OBJECT_USE,HIGH,,NON_SEXUAL
decayed_master_sword,OBJECT_PROP/WEAPON,HIGH,,NON_SEXUAL
deck_chair,OBJECT_PROP/DAILY,HIGH,,NON_SEXUAL
deck_of_cards,OBJECT_PROP/DAILY,HIGH,,NON_SEXUAL
decorations,OBJECT_PROP/DAILY,HIGH,,NON_SEXUAL
deep_aqua_mirror,OBJECT_PROP/DAILY,HIGH,,NON_SEXUAL
deer_boy,PERSON_COUNT,HIGH,,NON_SEXUAL
deer_costume,CLOTHING/COSTUME,HIGH,,NON_SEXUAL
deer_cracker,OBJECT_PROP/DAILY,HIGH,,NON_SEXUAL
deer_girl,PERSON_COUNT,HIGH,,NON_SEXUAL
deer_hood,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
defensive_wall,OBJECT_PROP/DAILY,HIGH,,NON_SEXUAL
defibrillator,OBJECT_PROP/DAILY,HIGH,,NON_SEXUAL
dejiko_(cosplay),CLOTHING/COSTUME,HIGH,,NON_SEXUAL
deku_mask,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
deku_shield,OBJECT_PROP/WEAPON,HIGH,,NON_SEXUAL
delinquent,PERSON_COUNT,HIGH,,NON_SEXUAL
delivery_robot,OBJECT_PROP/DAILY,HIGH,,NON_SEXUAL
delmogeny_uniform,CLOTHING/UNIFORM,HIGH,,NON_SEXUAL
delorean,OBJECT_PROP/VEHICLE,HIGH,,NON_SEXUAL
demon_boy,PERSON_COUNT,HIGH,,NON_SEXUAL
demon_core,OBJECT_PROP/DAILY,HIGH,,NON_SEXUAL
demon_costume,CLOTHING/COSTUME,HIGH,,NON_SEXUAL
demon_girl,PERSON_COUNT,HIGH,,NON_SEXUAL
demon_hood,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
demon_king_academy_school_uniform,CLOTHING/UNIFORM,HIGH,,NON_SEXUAL
demon_slayer_uniform,CLOTHING/UNIFORM,HIGH,,NON_SEXUAL
demonica,OBJECT_PROP/DAILY,HIGH,,NON_SEXUAL
den-o_belt,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
dendrobium_schema,OBJECT_PROP/DAILY,HIGH,,NON_SEXUAL
denji_(chainsaw_man)_(cosplay),CLOTHING/COSTUME,HIGH,,NON_SEXUAL
dental_chair,OBJECT_PROP/DAILY,HIGH,,NON_SEXUAL
dentist,PERSON_COUNT,HIGH,,NON_SEXUAL
deodorant,OBJECT_PROP/DAILY,HIGH,,NON_SEXUAL
depth_charge,OBJECT_PROP/WEAPON,HIGH,,NON_SEXUAL
depth_charge_projector,OBJECT_PROP/WEAPON,HIGH,,NON_SEXUAL
derringer,OBJECT_PROP/WEAPON,HIGH,,NON_SEXUAL
desert_eagle,OBJECT_PROP/WEAPON,HIGH,,NON_SEXUAL
desert_tech_mdr,OBJECT_PROP/WEAPON,HIGH,,NON_SEXUAL
desert_voe_set_(zelda),CLOTHING/COSTUME,HIGH,,NON_SEXUAL
desi,PERSON_COUNT,HIGH,,NON_SEXUAL
desire_driver,OBJECT_PROP/DAILY,HIGH,,NON_SEXUAL
desk_lamp,OBJECT_PROP/DAILY,HIGH,,NON_SEXUAL
dessert,OBJECT_PROP/FOOD,HIGH,,NON_SEXUAL
destroid,OBJECT_PROP/VEHICLE,HIGH,,NON_SEXUAL
destroyer,OBJECT_PROP/VEHICLE,HIGH,,NON_SEXUAL
destroyer_(eve_online),OBJECT_PROP/VEHICLE,HIGH,,NON_SEXUAL
detached_cape,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
detached_hood,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
detached_leggings,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
detached_magazine_(weapon),OBJECT_PROP/WEAPON,HIGH,,NON_SEXUAL
detached_sleeves,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
detective,PERSON_COUNT,HIGH,,NON_SEXUAL
detergent,OBJECT_PROP/DAILY,HIGH,,NON_SEXUAL
detonator,OBJECT_PROP/WEAPON,HIGH,,NON_SEXUAL
deuman,PERSON_COUNT,HIGH,,NON_SEXUAL
deva_battle_suit,CLOTHING/COSTUME,HIGH,,NON_SEXUAL
devil_bringer,OBJECT_PROP/WEAPON,HIGH,,NON_SEXUAL
devil_fruit,OBJECT_PROP/FOOD,HIGH,,NON_SEXUAL
devil_fruit_power,OBJECT_PROP/FOOD,HIGH,,NON_SEXUAL
devil_sword_dante,OBJECT_PROP/WEAPON,HIGH,,NON_SEXUAL
deviruchi_hat,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
devyat'_association_north_uniform,CLOTHING/UNIFORM,HIGH,,NON_SEXUAL
diable_jambe,OBJECT_PROP/WEAPON,HIGH,,NON_SEXUAL
diagonal-striped_bowtie,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
diagonal-striped_hat,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
diagonal-striped_headwear,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
diagonal-striped_neckerchief,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
diagonal-striped_necktie,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
diagonal-striped_ribbon,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
dial,OBJECT_PROP/DAILY,HIGH,,NON_SEXUAL
dial_television,OBJECT_PROP/DAILY,HIGH,,NON_SEXUAL
diamond-shaped_brooch,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
diamond-shaped_earrings,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
diamond_(gemstone),OBJECT_PROP/DAILY,MEDIUM,,NON_SEXUAL
diamond_(minecraft),OBJECT_PROP/DAILY,MEDIUM,,NON_SEXUAL
diamond_brooch,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
diamond_button,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
diamond_choker,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
diamond_clan_outfit,CLOTHING/COSTUME,HIGH,,NON_SEXUAL
diamond_earrings,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
diamond_hair_ornament,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
diamond_hairband,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
diamond_necklace,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
diamond_plate,OBJECT_PROP/DAILY,HIGH,,NON_SEXUAL
diamond_ring,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
diary,OBJECT_PROP/DAILY,HIGH,,NON_SEXUAL
diasomnia_dorm_uniform,CLOTHING/UNIFORM,HIGH,,NON_SEXUAL
dice,OBJECT_PROP/DAILY,HIGH,,NON_SEXUAL
dice_earrings,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
dice_hair_ornament,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
dice_necklace,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
dice_pendant,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
dieci_association_south_uniform,CLOTHING/UNIFORM,HIGH,,NON_SEXUAL
diesel_locomotive,OBJECT_PROP/VEHICLE,HIGH,,NON_SEXUAL
digimon_(virtual_pet),OBJECT_PROP/DAILY,MEDIUM,,NON_SEXUAL
digital_camera,OBJECT_PROP/DAILY,HIGH,,NON_SEXUAL
digital_clock,OBJECT_PROP/DAILY,HIGH,,NON_SEXUAL
digital_thermometer,OBJECT_PROP/DAILY,HIGH,,NON_SEXUAL
digital_walkman,OBJECT_PROP/DAILY,HIGH,,NON_SEXUAL
digivice,OBJECT_PROP/DAILY,HIGH,,NON_SEXUAL
dilation_belt,OBJECT_PROP/DAILY,HIGH,,NON_SEXUAL
dilation_tape,OBJECT_PROP/DAILY,HIGH,,NON_SEXUAL
dim_sum,OBJECT_PROP/FOOD,HIGH,,NON_SEXUAL
dimension_mirror,OBJECT_PROP/DAILY,HIGH,,NON_SEXUAL
dimension_shredder_(e.g.o),OBJECT_PROP/WEAPON,MEDIUM,,NON_SEXUAL
dingir_(fate),OBJECT_PROP/WEAPON,MEDIUM,,NON_SEXUAL
dinner,OBJECT_PROP/FOOD,HIGH,,NON_SEXUAL
dino_buckler,OBJECT_PROP/WEAPON,HIGH,,NON_SEXUAL
dinosaur_boy,PERSON_COUNT,HIGH,,NON_SEXUAL
dinosaur_costume,CLOTHING/COSTUME,HIGH,,NON_SEXUAL
dinosaur_girl,PERSON_COUNT,HIGH,,NON_SEXUAL
dinosaur_hood,CLOTHING/ACCESSORY,HIGH,,NON_SEXUAL
dio_brando_(cosplay),CLOTHING/COSTUME,MEDIUM,,NON_SEXUAL
diploma,OBJECT_PROP/DAILY,HIGH,,NON_SEXUAL
diploma_folder,OBJECT_PROP/DAILY,HIGH,,NON_SEXUAL
diploma_tube,OBJECT_PROP/DAILY,HIGH,,NON_SEXUAL
dipper,OBJECT_PROP/DAILY,HIGH,,NON_SEXUAL
director,PERSON_COUNT,HIGH,,NON_SEXUAL
director's_chair,OBJECT_PROP/DAILY,HIGH,,NON_SEXUAL
dirigible,OBJECT_PROP/VEHICLE,HIGH,,NON_SEXUAL
dirtbike,OBJECT_PROP/VEHICLE,HIGH,,NON_SEXUAL
disc,OBJECT_PROP/DAILY,HIGH,,NON_SEXUAL
disco_ball,OBJECT_PROP/DAILY,HIGH,,NON_SEXUAL
