identity_key,priority_band,is_general,is_special,general_primary_path,general_status,general_confidence,special_id,generation_family,generation_role,issue104_risk,prior_evidence,sample_rank,reviewed_class,review_status,review_reason
clitoral_piercing,P1_SPECIAL_OR_OVERLAP,YES,YES,BODY_PART,,HIGH,2020,BODY_ATTRIBUTE,body_target_or_attribute,NO,,5874d7dc5df2f45afc0a09ea332fab9acf17d20a6ea95ea8acb19cbec4f057e4,,,
panties,P1_SPECIAL_OR_OVERLAP,YES,YES,CLOTHING/EVERYDAY,,HIGH,2112,CLOTHING_EXPOSURE,visual_state,NO,,589dc2b3cdcd3f634c291d673474abe0a3ae20a0bd3fc57c78b8c0e84a3e0944,,,
tentacle,P1_SPECIAL_OR_OVERLAP,NO,YES,,,,1891,,,NO,,58aa14d66d3f5659ac27d1b913c4595af92fc136a54f4304e81d4941ad368016,,,
male_on_top,P1_SPECIAL_OR_OVERLAP,NO,YES,,,,2757,,,NO,,58c470ffa42abed4be427a4d114d696fb594dc1280703957c5d83f32f38fb632,,,
bloomers_around_one_leg,P1_SPECIAL_OR_OVERLAP,YES,YES,CLOTHING_STATE_EXPOSURE,,HIGH,2935,CLOTHING_EXPOSURE,visual_state,NO,,58d446875fe5a690175dda68092c36ad93ca4cd3cd45116ff6cf7324e3c39e4d,,,
questionable,P1_SPECIAL_OR_OVERLAP,NO,YES,,,,1738,,semantic_support,NO,,58f7d264c3c938fe53b6496b19b6adcc8c9cbe2d550902499264f198912a8afc,,,
horse_cock,P1_SPECIAL_OR_OVERLAP,NO,YES,,,,1388,,,NO,,5911a415bc209b8c151cb15004598144aeb16bbce8fd4e89e88ba128b74543f8,,,
shirt_slip,P1_SPECIAL_OR_OVERLAP,YES,YES,CLOTHING_STATE_EXPOSURE,,HIGH,2242,CLOTHING_EXPOSURE,visual_state,NO,,591c5bafca5961dc1b8b0cb441855e59290103a623fa5e64cdeb5a3ac64aa15a,,,
panties_around_one_leg,P1_SPECIAL_OR_OVERLAP,YES,YES,CLOTHING_STATE_EXPOSURE,,HIGH,2813,CLOTHING_EXPOSURE,visual_state,NO,,592ddfeccc04f6db904915db941d2ab94aaf4474f55114d3655cde5dcb7623ac,,,
doggy_style,P1_SPECIAL_OR_OVERLAP,NO,YES,,,,138,,,NO,,59351ee89e24205322dd4774c533c4c139eb11606f6429495ed48f99b5dea00a,,,
micro_bra,P1_SPECIAL_OR_OVERLAP,YES,YES,CLOTHING/EVERYDAY,,HIGH,2869,CLOTHING_EXPOSURE,visual_state,NO,,595d1076e0a46690cf3ada11e172b8750cfe5e748345599b8bd0138cbbd57e09,,,
futanari,P1_SPECIAL_OR_OVERLAP,YES,YES,BODY_PART,,HIGH,712,BODY_ATTRIBUTE,body_target_or_attribute,NO,,598d896c60e842859187621dcbd645d3b51711e6e5d5fbb5cd7644ab2cd2000d,,,
breasts_grab,P1_SPECIAL_OR_OVERLAP,NO,YES,,,,2648,,,NO,,5993edb62cc906f30efc43eabcd4278b779cc3fadce6629042af8279bb5afdf7,,,
tentacles_with_male,P1_SPECIAL_OR_OVERLAP,NO,YES,,,,2585,,,NO,,59a51596de07f3153771be50ab1d074cc854cb723fb3851ff6811998345759a6,,,
penis_on_face,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,,HIGH,691,DIRECT_COMPOSITE,spatial_relation,NO,,59d04e64683959b7d98a029a24ff6ac76b636f90b914feba64eb95ecbff90103,,,
clitoris_bar,P1_SPECIAL_OR_OVERLAP,YES,YES,BODY_PART,,MEDIUM,1039,,,NO,,59e576bab4a5cb0e18f3139c35e6e0e5bd1b2f74baf3c1e811affd7ad1547459,,,
bra_no,P1_SPECIAL_OR_OVERLAP,NO,YES,,,,2178,,semantic_support,NO,,5a1b6c9610119ecdede90c31f90cb6782cc5c7d45373ca54cccee369eddfc934,,,
dress_lift,P1_SPECIAL_OR_OVERLAP,YES,YES,CLOTHING_STATE_EXPOSURE,,HIGH,2215,CLOTHING_EXPOSURE,visual_state,NO,,5a6023f728dcca5d4e24f44903a86422095846e42ef5dee8bddcfdb6b9820929,,,
snowballing,P1_SPECIAL_OR_OVERLAP,NO,YES,,,,1508,,,NO,,5a7e57c0f24c876ef497f56901ac9c3b735e11c6bf68847217aa16061d84753f,,,
covering_pussy,P1_SPECIAL_OR_OVERLAP,NO,YES,,,,2551,,,NO,,5a8d427d1e7f07f1bb0d0ce792facbdff3930a61b17d40224f4eecd04bea3f41,,,
creampie,P1_SPECIAL_OR_OVERLAP,NO,YES,,,,407,,semantic_support,NO,,5a962197d7f1a3c7f3b927d4c0917ab2bcd856e151e457e4958cc41a4f948cce,,,
stomach_cutout,P1_SPECIAL_OR_OVERLAP,YES,YES,CLOTHING_STATE_EXPOSURE,,HIGH,2254,CLOTHING_EXPOSURE,visual_state,NO,,5aa8ca999703dd3c77eea6dc0f3a336c5ca9e5a69acf2829894cbe89c180fdb7,,,
skirt_tug,P1_SPECIAL_OR_OVERLAP,YES,YES,CLOTHING_STATE_EXPOSURE,,HIGH,2315,CLOTHING_EXPOSURE,visual_state,NO,,5aef58827d67b9362b007d9fef678dff75ecd052f2ce3805ad95d24df98fe16b,,,
take_your_pick,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTERACTION,,MEDIUM,57,POSE_COMPOSITION,pose,NO,,5b1ce1743286d6eb511bbac3fded3763a25f48bdf43b8afd243791bb8b8a354d,,,
scrotum_piercing,P1_SPECIAL_OR_OVERLAP,YES,YES,BODY_PART,,HIGH,1049,IMPLEMENT_OBJECT,implement,NO,,5b36a5ca3e2a21f1d924ec83f98950c571055b080ee5cf4afa58b3f2263ecfd6,,,
naked_bowtie,P1_SPECIAL_OR_OVERLAP,YES,YES,CLOTHING_STATE_EXPOSURE,,HIGH,2432,,,NO,,5b3bd723f26155c88ce7d8dbddb68de6e0312b8ab6c616bcb69f8e6348ca1a7c,,,
back_boob,P1_SPECIAL_OR_OVERLAP,NO,YES,,,,2685,,,NO,,5b427fd8d3af8847c91d6cee441e0fd26a4a2b8ac8bff7faaa4ecd117bee612a,,,
gigantic_penis,P1_SPECIAL_OR_OVERLAP,YES,YES,BODY_PART,,HIGH,582,BODY_ATTRIBUTE,body_target_or_attribute,NO,,5b46bd7ea92b4b15a99846788181e1cd1ef6fa13dc84c005b291b1703fc4e442,,,
cooperative_grinding,P1_SPECIAL_OR_OVERLAP,NO,YES,,,,1677,,,NO,,5b8b9d67c61b2dee8f2c66e29b90e7fd15b70551a6f0e4df93b71a2bc644336b,,,
reverse_nursing_fingering,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,,HIGH,840,ACTION_INTERACTION,action,NO,,5b9fc6dbd6e8670dcb3b03d281f3706d245f255ba2b78bf7efd842a9f3f8e262,,,
spreading_own_pussy,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,,HIGH,512,SELF_ACTION,action,NO,,5bc917dd878941ae202e76bb1f1c6cbb5244aa0d0b4d98d858b94704dab85cec,,,
visible_nipples,P1_SPECIAL_OR_OVERLAP,NO,YES,,,,676,,semantic_support,NO,,5c4421435a2b63c8e382c060e7c97d0442dc1a615a9453a332c7010bd0e16c7d,,,
attempted_rape,P1_SPECIAL_OR_OVERLAP,NO,YES,,,,438,,semantic_support,NO,,5c8a864f35624cd82d1f5eaf1cbb4c5fdcfdfc86b4dbede54be8cfdaef7d007a,,,
groupsex,P1_SPECIAL_OR_OVERLAP,NO,YES,,,,245,,,NO,,5c8c7952d47e1705ac62f2f09aff089e3f5cb78e35988713cf460c898c3b9c50,,,
shemale,P1_SPECIAL_OR_OVERLAP,NO,YES,,,,1656,,,NO,,5cacc4b6752e4db167f26309b87c1cbc83e5eeacc910202a12c29d3aeee713f4,,,
mindflayer,P1_SPECIAL_OR_OVERLAP,YES,YES,,,LOW,1871,NONHUMAN_INTERACTION,compound_concept,NO,,5cd513f6b002b1677164d13387a965db1b552c9bdf85909099e544ca3750b9e5,,,
erect_nipples_under_clothes,P1_SPECIAL_OR_OVERLAP,NO,YES,,,,1254,,,NO,,5cf27b38103bf28c14ae61532f095cbdcc5597988d3337914cc3f0ccc194411f,,,
cunillingus,P1_SPECIAL_OR_OVERLAP,NO,YES,,,,1622,,,NO,,5d0098a8ebe2bfb5ed3bc6886c5cde8bd34640a9d63b8158e5fd61c689a2a804,,,
pussy_juice_drip_through_clothes,P1_SPECIAL_OR_OVERLAP,YES,YES,BODY_PART,,HIGH,561,FLUID_STATE_ACTION,effect_or_action,NO,,5d105320499b22b2ffde600f18c0fe3fc442647fbe5edaa43fbcb4a6c3cc7145,,,
covered_erect_nipples,P1_SPECIAL_OR_OVERLAP,NO,YES,,,,1251,,,NO,,5d13a564ffc83b52ffd61574fc7fa5a098bdda148a72e7dabc97d26bb4798c6a,,,
glans,P1_SPECIAL_OR_OVERLAP,YES,YES,BODY_PART,,HIGH,2747,,,NO,,5d3d5cc34bca20851c12dfaae656335a5f62b18ac107bdbb96d4ecf6d9f1be1b,,,
cleavage_cutout_tug,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTERACTION,,HIGH,2494,,,NO,,5d519c8b1aa9ae66124fffb7d2c27ace93f40de8945e2363b6f3897f4d9d5e11,,,
testicles_cross-section,P1_SPECIAL_OR_OVERLAP,YES,YES,BODY_PART,,HIGH,1141,,,NO,,5d8545bb8a196b51d974230e4ccc12f26b62d59e75e8f7600834987ccce6f8df,,,
hadaka_apron,P1_SPECIAL_OR_OVERLAP,NO,YES,,,,2682,,,NO,,5d87bebb770f45721e24935b8bdaa07714c6270a52c594ceea547e7411f5cb67,,,
one-piece_swimsuit_pull,P1_SPECIAL_OR_OVERLAP,YES,YES,CLOTHING/EVERYDAY,,HIGH,2231,CLOTHING_EXPOSURE,visual_state,NO,,5d8acba2a0447ab54ba3dfb530478d7a64a1a2c0ca67755a7efb8bfcbd5a44bb,,,
torogao,P1_SPECIAL_OR_OVERLAP,YES,YES,EXPRESSION_EMOTION,,MEDIUM,650,REACTION_STATE,reaction,NO,,5db3c9e31ec70a5a0ddb4a194b635bbd3935e2fa0683f9987e42e0e4420b6c41,,,
clothed_female_nude_female,P1_SPECIAL_OR_OVERLAP,YES,YES,CLOTHING_STATE_EXPOSURE,,HIGH,2389,CLOTHING_EXPOSURE,visual_state,NO,,5dc0145a1d5b7d2e5a067b6281f41bdf249cc824302f861ef1879a019cf5a677,,,
licking_thigh,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTERACTION,,HIGH,2946,ACTION_INTERACTION,action,NO,,5dc5909951668b749c28c3c9b57264c2fa561c384bb5a4396a16c2f2c9558262,,,
bound_calves,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTERACTION,,HIGH,1901,RESTRAINT_ACTION,restraint_action,NO,,5ddbc230ebcea40e9ec195541c3ce2bd957ee057ae24d5903ba4ebeb452185f0,,,
prolapse,P1_SPECIAL_OR_OVERLAP,YES,YES,BODY_PART,,HIGH,1759,BODY_STATE,body_state,NO,,5de580e211bc5fb8b555b53fe9d4dbb9002837c18d07abdb23422e9e572eeb34,,,
bikini_briefs,P1_SPECIAL_OR_OVERLAP,YES,YES,CLOTHING/EVERYDAY,,HIGH,2197,CLOTHING_EXPOSURE,visual_state,NO,,5ea73dbfb94c80796b4b6300e22e1e37c2ce3f708e4eff778f617c2e2b8bccf9,,,
triple_amputee,P1_SPECIAL_OR_OVERLAP,YES,YES,BODY_PART,,HIGH,1769,DAMAGE_STATE_ACTION,state_or_action,NO,,5ecffd29bb402eb341efc128320fd62ca8cdce02fda3ff081f2bd1c90c120001,,,
nude_tabard,P1_SPECIAL_OR_OVERLAP,NO,YES,,,,2591,,,NO,,5eefb641728609c406f96b90a41f9d42382d978be853dd69241e94f16d3e2d48,,,
kimono_down,P1_SPECIAL_OR_OVERLAP,NO,YES,,,,2272,,semantic_support,NO,,5f0018808ef49b22a74cabea3e8bd5196a16ab83feab2546c15865c1552ec249,,,
see-through_clothes,P1_SPECIAL_OR_OVERLAP,YES,YES,CLOTHING/EVERYDAY,,HIGH,2120,CLOTHING_EXPOSURE,visual_state,NO,,5f2ab1972d350fc55b0294d1cdb2051b87b7932876d7669135c5000b6ba2c994,,,
grabbing_own_breast,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,,HIGH,2030,ACTION_INTERACTION,action,NO,,5f41c10e091aedea868cee9aefee210c6781ef10d836d53f9e90f092acc59941,,,
wiffle_gag,P1_SPECIAL_OR_OVERLAP,YES,YES,CLOTHING/COSTUME,,MEDIUM,2507,RESTRAINT_IMPLEMENT,restraint,NO,,5f5f7d7a1653b2dd5e72b3cd627dcc464df99e168d13fceb25de5c54310bfd41,,,
ovulation,P1_SPECIAL_OR_OVERLAP,YES,YES,BODY_PART,,MEDIUM,2961,BODY_STATE,body_state,NO,,5f606692ecf40a5ecf0d1a374ebeba7d92dc4f138eb8d6b24321a7cb1067d311,,,
shibari_under_clothes,P1_SPECIAL_OR_OVERLAP,YES,YES,CLOTHING/EVERYDAY,,HIGH,1931,RESTRAINT_ACTION,restraint_action,NO,,5f7be3f21e14233d6a8185feec32146aae6716da82e527494b4ef3a0ec2da07e,,,
cat_testicles,P1_SPECIAL_OR_OVERLAP,YES,YES,BODY_PART,,HIGH,1165,,,NO,,5fa8930d8a0babfeef2d4f252aacb287919903324c563402d75f90f155b8b034,,,
felatio,P1_SPECIAL_OR_OVERLAP,NO,YES,,,,1593,,,NO,,5fc695cfa27220eb33b74cadcfd26ea715219d7f1f160852f821b5eb7b2f4c13,,,
tentacle_rape,P1_SPECIAL_OR_OVERLAP,NO,YES,,,,443,,semantic_support,NO,,5fc8c0063467ba9e73f4686f3d7781cdf208454da9d6b16a68c395190c4a2313,,,
animal_sexualization,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,,HIGH,1242,NONHUMAN_INTERACTION,compound_concept,NO,,5fcea58add15e4b37b4c4834bad024bab486e5af7afbd6a8278dc27e0cf4ef64,,,
shirt_up,P1_SPECIAL_OR_OVERLAP,NO,YES,,,,2771,,,NO,,5fe5daf9cb5253a4660dc6ff493e175a2371437ee08be3daf0803893ed225cfd,,,
glory_hole,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,,HIGH,500,SCENE_CONTEXT,scene_context,NO,,600953f6c031f3635ba38769bccf068f8aa850909075b00c72f598198c2b6b2c,,,
guided_breast_grab,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,,HIGH,2031,ACTION_INTERACTION,action,NO,,60133b7c9c99b73214810e462b555fd9d26c05de1073cd054f707778517d037a,,,
standing_69,P1_SPECIAL_OR_OVERLAP,NO,YES,,,,1685,,,NO,,6022ce2c5648e4090fd7de37f94237dcab09dd461c22fda2c948ead6471f2e9f,,,
nipple_censor,P1_SPECIAL_OR_OVERLAP,NO,YES,,,,1378,,,NO,,602fa9f2557592e3d3a1e7671d6d815e2f4a02809ff0e5a114cee7dd438582c2,,,
bare_naked,P1_SPECIAL_OR_OVERLAP,NO,YES,,,,640,,semantic_support,NO,,6089bbdf2222bb2b1ec6057d90cce81643f1e685b5c0d480329a979b211c5b09,,,
looking_at_pussy,P1_SPECIAL_OR_OVERLAP,YES,YES,GAZE_ORIENTATION,,HIGH,961,ACTION_INTERACTION,action,NO,,60a3ca25c317e93392e37eb5a7143c3f1f122d3514084bedde31897f4b91cf0a,,,
clitoris_slip,P1_SPECIAL_OR_OVERLAP,YES,YES,BODY_PART,,MEDIUM,521,BODY_ATTRIBUTE,body_target_or_attribute,NO,,60a8eceee45783ea0a89a514e638eb1c78244845f126a2a66b07a0fdc5a5c1ae,,,
male_ryona,P1_SPECIAL_OR_OVERLAP,NO,YES,,,,1445,,,NO,,60c568d31de2febb16ea3cc5b08d9506b9aa4171c3ba345e5965fd8380797057,,,
underbreast,P1_SPECIAL_OR_OVERLAP,NO,YES,,,,2643,,,NO,,610fdb1c534ceb5ed2e7d1fe31b1f55aac0db66007438c753d639aafbc29716b,,,
nipple_jewelry,P1_SPECIAL_OR_OVERLAP,YES,YES,CLOTHING/ACCESSORY,,HIGH,776,,,NO,,61232041056179f32e4bf63002c6051456746aeefa1de87504ed78fbba76c4aa,,,
nipple_fuck,P1_SPECIAL_OR_OVERLAP,NO,YES,,,,1456,,,NO,,614ef25d71f80457b30bc373b8e9f41abe5fdda15268abc2c9a002205ac6e245,,,
dirty_talk,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,,HIGH,2329,CONTEXT_MODIFIER,semantic_support,NO,,615ce9ec0acc0c3c322405bd464b6627a5090b7775c7a86985dac3d6b1278eef,,,
tentacles_under_clothes,P1_SPECIAL_OR_OVERLAP,YES,YES,CLOTHING_STATE_EXPOSURE,,HIGH,1851,NONHUMAN_INTERACTION,compound_concept,NO,,61624ad33397fa4e52535ab6adf0a3521f0e1412e595dcf40dd9a8c50c0cb1f6,,,
octopus_boy,P1_SPECIAL_OR_OVERLAP,YES,YES,LIVING_NATURE/CREATURE,,HIGH,1873,NONHUMAN_INTERACTION,compound_concept,NO,,618a1c4ab88347cb9c3a6805d6e0ea441489cef637fe2c8b8a768a1c5746fa1e,,,
vomiting_rainbows,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT,,HIGH,2425,FLUID_STATE_ACTION,effect_or_action,NO,,619c0af30c388d54123414d2dd923a40ad2eaffea06df3fcaef4d521fbcf99bd,,,
hands_bound,P1_SPECIAL_OR_OVERLAP,NO,YES,,,,1944,,,NO,,619ee7742c921383cc85855f5978872b96451842268b40b911a336d53d776ea9,,,
implied_erection,P1_SPECIAL_OR_OVERLAP,YES,YES,BODY_PART,,MEDIUM,2751,CONTEXT_MODIFIER,semantic_support,NO,,619f2112c539ca572c9e2b7de2440c8c65510c9392c14bec7d696b4aad625d6d,,,
clothes_pull,P1_SPECIAL_OR_OVERLAP,YES,YES,CLOTHING_STATE_EXPOSURE,,HIGH,2793,CLOTHING_EXPOSURE,visual_state,NO,,61cccf48f6fb4e3011442c1cdd013410e02603ff27b22bb286db1827739cd70e,,,
whipping_hair,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTERACTION,,HIGH,2501,,hair_action,NO,,61d88cc79560b13b81ca3c08d3a498d1c33a1cbf10eeadb7ff39fad9859ff416,,,
penis_sheath,P1_SPECIAL_OR_OVERLAP,YES,YES,BODY_PART,,HIGH,706,CLOTHING_EXPOSURE,visual_state,NO,,624aa518500f8cf6d7c58fca18fc34bba75de1728a19cdb1f740a975ba99f712,,,
star_pasties,P1_SPECIAL_OR_OVERLAP,YES,YES,CLOTHING/ACCESSORY,,HIGH,2397,CLOTHING_EXPOSURE,visual_state,NO,,625ba5e2599d39ddf1a79f07942af698de63c8abe61d9ba4e4b684f8d2daa1b0,,,
strap_on,P1_SPECIAL_OR_OVERLAP,NO,YES,,,,1649,,,NO,,62956927aaa8d47258f4dc77216e4e700fa4ea0d890907f4814bcdf34f507434,,,
unworn_thighhigh_on_penis,P1_SPECIAL_OR_OVERLAP,NO,YES,,,,1533,,,NO,,6299c577ae40fc56d554c1c01f863644566b092f142a20061eb699e6d3a90abd,,,
gimp_suit,P1_SPECIAL_OR_OVERLAP,YES,YES,CLOTHING/COSTUME,,HIGH,1827,RESTRAINT_IMPLEMENT,restraint,NO,,6301ec620e4df0f6aac57340a32ce515cd9788041887a695118a4ce200e0d159,,,
see_through,P1_SPECIAL_OR_OVERLAP,NO,YES,,,,2134,,semantic_support,NO,,631039300e791fd11759c3dae0ea339255e452628ec920ec5808d9ee49d16def,,,
impregnation,P1_SPECIAL_OR_OVERLAP,YES,YES,LIVING_NATURE/CREATURE,,HIGH,2185,REPRO_BODY_STATE,body_state,NO,,631ae0902dac917a1501f266a51bcf4cd7babc21ae3cd1ee7bf8ab5ded2a02ad,,,
tapegag,P1_SPECIAL_OR_OVERLAP,NO,YES,,,,2693,,,NO,,634231624c3be0562a2703994aafc0b88e554b9336abeaac267908089e0a468f,,,
pajamas_pull,P1_SPECIAL_OR_OVERLAP,YES,YES,CLOTHING_STATE_EXPOSURE,,HIGH,2237,CLOTHING_EXPOSURE,visual_state,NO,,6377c323f292560f22b6f22662ace118e8a2aed61e0400325d684c9f694e1c9e,,,
pee_stain,P1_SPECIAL_OR_OVERLAP,YES,YES,BODY_PART,,MEDIUM,1984,FLUID_STATE_ACTION,effect_or_action,NO,,6386d55942642fc729d23e0460a1bdcc1a58012f6c5e53deb6715b34e86c81c3,,,
gaping,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTERACTION,,HIGH,1758,BODY_STATE,body_state,NO,,639fb2ecc01c8ddedb742470209618ea92c8b34ccaa2a922e32d9138e820a14a,,,
x_pasties,P1_SPECIAL_OR_OVERLAP,NO,YES,,,,2577,,,NO,,63baa7c02a0f390801153c88e5a708b40097c2250a824c44bbcef396ea6faad1,,,
pet_play,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTERACTION,,HIGH,1921,RELATION_ROLE_CONTEXT,relation_context,NO,,63e91e2c03a2192d054a88a422be17ddd4dbe08835f57f1cb1e94f75e215289f,,,
mutilation,P1_SPECIAL_OR_OVERLAP,YES,YES,BODY_PART,,HIGH,1777,DAMAGE_STATE_ACTION,state_or_action,NO,,643b7fd1e6d153705471e1eeeda7e8756b8a522717253be189ce46fef26b6a27,,,
penis_outside,P1_SPECIAL_OR_OVERLAP,NO,YES,,,,1394,,,NO,,646aa285c85c5f7bbbe4f1c49aba90ccc81ced6201dbce6d262ee77faa4aaa58,,,
orgasmic_expression,P1_SPECIAL_OR_OVERLAP,NO,YES,,,,655,,semantic_support,NO,,649f616b47991695cbcdf55b1180441a689f3d22cca4714224a4ac8cf572d8ef,,,
completely_naked,P1_SPECIAL_OR_OVERLAP,NO,YES,,,,639,,,NO,,64a7a6dbb68f4bb6d0e115418eb6a1ce308df310e3284aed8458f5910f980f83,,,
teabagging,P1_SPECIAL_OR_OVERLAP,NO,YES,,,,1683,,,NO,,64af0f865a818d77ddb1af79c29bae94910f9a11cfa63cdf947d55bb75fd53cf,,,
kimono_lift,P1_SPECIAL_OR_OVERLAP,YES,YES,CLOTHING_STATE_EXPOSURE,,HIGH,2221,CLOTHING_EXPOSURE,visual_state,NO,,64b1ad672b8fdf50b0a028e7e3e4585eb11efa9361b0aa36844d6c41d85a6a5a,,,
untied_bikini_bottom,P1_SPECIAL_OR_OVERLAP,YES,YES,CLOTHING_STATE_EXPOSURE,,HIGH,2060,CLOTHING_EXPOSURE,visual_state,NO,,64b58fcc253332775d2615ce8f3d675bbe4c37d58748c45d6056101aeff4a3d5,,,
penis_bite,P1_SPECIAL_OR_OVERLAP,NO,YES,,,,1514,,,NO,,64b961e5e56c44a7bc2073b1c364fb68cbde3f570a2a26bf9612caa9b2303710,,,
smelling_underwear,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTERACTION,,HIGH,2336,ACTION_INTERACTION,action,NO,,6533f650d865588ca520a06a2b650529af46e50df235dd1d323452b3579e348d,,,
pee,P1_SPECIAL_OR_OVERLAP,YES,YES,BODY_PART,,HIGH,1983,FLUID_STATE_ACTION,effect_or_action,NO,,653eea70e41bd0274af1cc33ba9577e153c6088af6b7535d1605b2d46dd2c1c9,,,
licking_another's_pussy_juice,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,,HIGH,1118,ACTION_INTERACTION,action,NO,,658d5580eeccce4c7ccb88f84bd8875dfa2e6e74b6ef94cf016a8d6e9d90d44b,,,
legs_bound_apart,P1_SPECIAL_OR_OVERLAP,YES,YES,POSE_MOVEMENT,,HIGH,1919,RESTRAINT_ACTION,restraint_action,NO,,659d9164f4e6a48269e727d0411500795a143cbcd3bf2e23e429d5f389b071d2,,,
asymmetrical_docking,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,,HIGH,2382,ACTION_INTERACTION,action,NO,,65a65e0438b91c409520a4a210353c85efca947344832cc902efe964f48f9d27,,,
penis_peek,P1_SPECIAL_OR_OVERLAP,YES,YES,CLOTHING_STATE_EXPOSURE,,HIGH,579,BODY_ATTRIBUTE,body_target_or_attribute,NO,,65a961e8c5d17425812daf87af1b4b72d28bd256d7909969dad53bb58c146319,,,
sperm,P1_SPECIAL_OR_OVERLAP,NO,YES,,,,1250,,,NO,,65b15e2a848396bb81f835f4ab0131a1f2f5a93c388169f746072eaa35db4223,,,
green_anus,P1_SPECIAL_OR_OVERLAP,YES,YES,BODY_PART,,HIGH,1216,,,NO,,65be834a968e4f3fc437f341de6d91034efd84944abfa8d6b8d2ae87b9ccf5cd,,,
linked_gag,P1_SPECIAL_OR_OVERLAP,YES,YES,CLOTHING/ACCESSORY,,MEDIUM,2516,RESTRAINT_IMPLEMENT,restraint,NO,,65c26661e276e192ef5fd958b49cf74e32846971bb738a6ec4218b59e08146b8,,,
porn,P1_SPECIAL_OR_OVERLAP,NO,YES,,,,1710,,semantic_support,NO,,65cd1e9f216478e037e22ff25af4514435d8aafa1b576ac90d8295dee95a2ef6,,,
holding_another's_legs_back,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTERACTION,,MEDIUM,2972,POSE_COMPOSITION,pose_camera,NO,,65d66d7c552fa97d175987494a2fb07dad4c3bf8ff3650db02e0eccfc7fdcb68,,,
tape_maebari,P1_SPECIAL_OR_OVERLAP,YES,YES,CLOTHING/ACCESSORY,,HIGH,2416,,,NO,,65e24ece46da054a568d3e0007838e9df97c0f8d58cbbfe94d93c830a8bce056,,,
bondage_outfit,P1_SPECIAL_OR_OVERLAP,YES,YES,CLOTHING/COSTUME,,HIGH,1817,RESTRAINT_IMPLEMENT,restraint,NO,,65f146e4937f284a5c5faa162a8b83d990bc5a6569de60bbce6a1b11eeaffca6,,,
kissing_penis,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTERACTION,,HIGH,689,ACTION_INTERACTION,action,NO,,665d61309da105b83921fc4e5aa6cc2087d018dbc7628fb5c8dd890a2d72e5e0,,,
nipple_slip,P1_SPECIAL_OR_OVERLAP,YES,YES,CLOTHING_STATE_EXPOSURE,,HIGH,670,BODY_ATTRIBUTE,body_target_or_attribute,NO,,6689bf312cf6ee2beb01eac987c04454d4d255875142ecf723a28980ff33d949,,,
hand_on_own_crotch,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,,HIGH,2862,ACTION_INTERACTION,action,NO,,66a31dd9edc298bd43b19768de48067433c9366bfcf0c8b34e086e41243f0c27,,,
neglect_play,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,,MEDIUM,1920,RESTRAINT_ACTION,restraint_action,NO,,66df2882fc2460d97806ce1260e47d63767f3be8dfc11072410a6b2873fb2d5f,,,
non_con,P1_SPECIAL_OR_OVERLAP,NO,YES,,,,447,,semantic_support,NO,,66e5b512c0f1173da4916a2b06608fdcc85e96e6e9fbea7d2c68d0a2807a5b6c,,,
no_anus,P1_SPECIAL_OR_OVERLAP,YES,YES,BODY_PART,,HIGH,948,BODY_ATTRIBUTE,body_target_or_attribute,NO,,670da7eae8e0366541b9883b5730563403bead3e3a222702f33f23e8c5aa34a3,,,
bound,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTERACTION,,HIGH,1898,RESTRAINT_ACTION,restraint_action,NO,,670fcd1c6943b413648ca3708f3cf218dff18650290f28c9ef7fbdfbf74d8e13,,,
