row_id,canonical_tag,category,post_count,review_band,primary_copyright,primary_copyright_coverage,current_reason
I70-041122,heroes_of_the_storm,Copyright,114,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041123,juukishi_cutie_bullet,Copyright,114,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041124,kokoro_yohou_(eve),Copyright,114,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041125,koumajou_densetsu_1,Copyright,114,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041126,koutsugou_semi-friend,Copyright,114,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041127,kuso_zako_choroin_nishiga_hachi,Copyright,114,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041128,luminous_arc_2,Copyright,114,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041129,million_production,Copyright,114,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041130,momoiro_taisen_pairon,Copyright,114,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041131,osawari_tantei,Copyright,114,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041132,project_luminasys,Copyright,114,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041133,saibai_shounen,Copyright,114,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041134,slayers_try,Copyright,114,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041135,soushisouai_lolita,Copyright,114,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041136,star_gladiator,Copyright,114,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041137,sucker_for_love,Copyright,114,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041138,suketto_sanjou!,Copyright,114,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041139,synduality,Copyright,114,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041140,tasokare_hotel,Copyright,114,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041141,teamfight_tactics,Copyright,114,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041142,v-lup,Copyright,114,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041143,wario_land:_shake_it!,Copyright,114,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041144,where's_wally?,Copyright,114,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041145,windows_11,Copyright,114,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041146,cafe_sourire,Copyright,113,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041147,codename:_bakery_girl,Copyright,113,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041148,dear_vocalist,Copyright,113,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041149,elf_all-stars_datsuijan,Copyright,113,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041150,futatsu_no_mokuba_(kikuo),Copyright,113,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041151,future_gpx_cyber_formula,Copyright,113,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041152,getter_robo_arc,Copyright,113,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041153,gujian_qitan_(series),Copyright,113,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041154,haou_airen,Copyright,113,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041155,iczer_(series),Copyright,113,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041156,issho_ni_training,Copyright,113,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041157,kirby's_dream_buffet,Copyright,113,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041158,knight_of_erin,Copyright,113,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041159,mahou_no_yousei_persia,Copyright,113,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041160,mega_man_x3,Copyright,113,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041161,memories_off_2nd,Copyright,113,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041162,miracle_paint_(vocaloid),Copyright,113,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041163,negative_frames,Copyright,113,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041164,oishinbo,Copyright,113,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041165,pia_carrot_e_youkoso!!_g.o.,Copyright,113,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041166,reco_love,Copyright,113,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041167,ren'ai_x_royale,Copyright,113,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041169,sora_no_kiseki_sc,Copyright,113,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041170,tamon-kun_ima_docchi,Copyright,113,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041171,tengen_toppa_gurren_lagann:_lagann-hen,Copyright,113,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041172,2020_summer_olympics,Copyright,112,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041173,akiiro_renka,Copyright,112,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041174,amiami_(company),Copyright,112,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041175,aoku_haruka,Copyright,112,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041176,call_of_duty:_black_ops,Copyright,112,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041177,castlevania:_aria_of_sorrow,Copyright,112,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041178,command_&_conquer:_red_alert_2,Copyright,112,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041179,dinosaur_king,Copyright,112,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041180,dragon_half,Copyright,112,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041181,gekkou_no_carnevale,Copyright,112,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041182,granbelm,Copyright,112,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041183,grimms_notes_gakuen,Copyright,112,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041184,himitsu_keisatsu_(vocaloid),Copyright,112,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041185,i_don't_want_to_be_a_magical_girl,Copyright,112,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041186,izayoi_no_hanayome,Copyright,112,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041187,jijou_wo_shiranai_tenkousei_ga_guigui_kuru.,Copyright,112,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041188,knights_college,Copyright,112,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041189,kurano_kun_chi_no_futago_jijou,Copyright,112,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041190,los_angeles_lakers,Copyright,112,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041191,love_r,Copyright,112,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041192,luck_&_logic,Copyright,112,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041193,magus_tale,Copyright,112,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041194,mega_man_4,Copyright,112,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041195,mid-fight_masses,Copyright,112,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041196,neko_shota_ten_(hakuyagen),Copyright,112,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041197,new_super_marisa_land,Copyright,112,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041198,ouchi_no_mahou_shoujo,Copyright,112,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041199,red_sonja_(comics),Copyright,112,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041200,seisen_cerberus,Copyright,112,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041201,skibidi_toilet_(series),Copyright,112,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041202,streets_of_rage,Copyright,112,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041203,suiyou_dou_de_shou,Copyright,112,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041204,the_king_of_fighters_xi,Copyright,112,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041205,the_royal_family_(tv_series),Copyright,112,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041206,transformers:_shattered_glass,Copyright,112,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041207,windows_98,Copyright,112,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041208,angelic_link,Copyright,111,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041209,bishoujo_terror,Copyright,111,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041210,chibi_kyonyuu,Copyright,111,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041211,comiket_79,Copyright,111,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041212,digimon_adventure:_bokura_no_war_game,Copyright,111,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041213,gekijouban_mononoke,Copyright,111,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041214,guilongchao,Copyright,111,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041215,happy_synthesizer_(vocaloid),Copyright,111,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041216,iede_gal_na_senpai_wa_kantan_ni_yarasete_kureru,Copyright,111,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041217,kamisama_no_you_na_kimi_e,Copyright,111,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041218,kinjo_no_hito_no_nakimushi,Copyright,111,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041219,kinsou_no_vermeil,Copyright,111,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041220,kioh_gyoku,Copyright,111,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041221,k-on!_high_school,Copyright,111,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041222,mega_man_legends_2,Copyright,111,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041223,megami_paradise,Copyright,111,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041224,mozaik_role_(vocaloid),Copyright,111,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041225,nagai_gojitsudan_no_nechronica,Copyright,111,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041226,onna_shunin_kishi_mieko,Copyright,111,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041227,ore_wo_suki_nano_wa_omae_dake_ka_yo,Copyright,111,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041229,project_diva_f_2nd,Copyright,111,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041230,pulp_fiction,Copyright,111,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041231,re_leaf,Copyright,111,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041232,root_eden,Copyright,111,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041233,sd_gundam_g_generation_original,Copyright,111,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041234,senran_kagura_burst_re:newal,Copyright,111,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041235,shuumatsu_no_harem,Copyright,111,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041236,sofmap,Copyright,111,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041237,sumomomo_momomo,Copyright,111,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041238,super_robot_wars_z2,Copyright,111,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041239,the_fallen_angel_(painting),Copyright,111,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041240,touhou_ningyougeki,Copyright,111,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041241,yuni_channel,Copyright,111,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041242,akutoku_no_judgement_(vocaloid),Copyright,110,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041243,cinderella_(vocaloid),Copyright,110,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041244,clash_of_clans,Copyright,110,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041245,danball_senki_wars,Copyright,110,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041246,edomae_elf,Copyright,110,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041247,el_hazard,Copyright,110,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041248,fire_punch,Copyright,110,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041249,goshuushou-sama_ninomiya-kun,Copyright,110,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041250,high_school_boy,Copyright,110,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041251,hizashi_no_naka_no_real,Copyright,110,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041252,isekai_harem_monogatari,Copyright,110,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041253,japan_air_self-defense_force_omaezaki_sub-base,Copyright,110,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041254,kirei_ni_shitemoraemasuka,Copyright,110,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041255,kyatto_ninden_teyandee,Copyright,110,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041256,love_live!_series_official_card_game,Copyright,110,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041257,mario_golf,Copyright,110,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041258,moe!_ninja_girls_rpg,Copyright,110,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041259,nights_into_dreams,Copyright,110,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041260,otaku_ni_koi_wa_muzukashii,Copyright,110,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041262,pokemon_ranger_1,Copyright,110,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041263,pole_princess!!,Copyright,110,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041264,saint_seiya:_rising_cosmo,Copyright,110,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041265,saiyuki,Copyright,110,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041266,sasaki_to_p-chan,Copyright,110,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041267,sonic_cd,Copyright,110,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041268,touhou_futanari_scarlet_escape,Copyright,110,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041269,uchi_no_kaisha_no_chiisai_senpai_no_hanashi,Copyright,110,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041270,yoasobi,Copyright,110,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041271,yoru_no_nai_kuni,Copyright,110,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041272,yousei_daisensou,Copyright,110,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041273,alternative_facts_in_eastern_utopia,Copyright,109,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041274,bloom_the_smile_bloom_the_dream!,Copyright,109,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041275,daicon,Copyright,109,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041276,gensou_suikogaiden,Copyright,109,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041277,happy_party_train,Copyright,109,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041278,hearthstone,Copyright,109,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041279,ikemen_joshi_to_josou_danshi,Copyright,109,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041280,jirai_nan_desu_ka?_chihara-san,Copyright,109,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041281,la_priere,Copyright,109,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041282,lavender_quartz,Copyright,109,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041283,lovely_x_cation,Copyright,109,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041284,metroid:_samus_returns,Copyright,109,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041285,mygrimoire,Copyright,109,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041286,nihon_joshikousei_zukan,Copyright,109,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041287,roskomnadzor,Copyright,109,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041288,shoujo_tsubaki,Copyright,109,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041289,shuten_order,Copyright,109,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041290,star_fox_(2026),Copyright,109,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041291,star_wars:_the_empire_strikes_back,Copyright,109,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-041292,tokyo_revengers_pazuribe!,Copyright,109,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
